date,market_return_lag1,market_abs_4w,liquidity_state_lag1
2017-04-21,-0.008082388575934482,0.0096205472795939,-0.18418156124317303
2017-04-28,0.012105869788957564,0.006369097090702012,0.009410162770655595
2017-05-05,-0.002266885570761049,0.006629629868808575,-0.03766404423030298
2017-05-12,0.0040633755395812,0.00487005057700487,-0.12568527523875442
2017-05-19,-0.0010440714087196607,0.004421732538807462,-0.11201555042224791
2017-05-26,0.010312597636167929,0.006468582107692881,-0.1765544069781647
2017-06-02,0.010454283846302726,0.006449820411293332,-0.1525398185692736
2017-06-09,-0.0039883287539830056,0.006877468410095157,-0.21087013307339225
2017-06-16,0.002754663403926957,0.006138965181433416,-0.36044688584568785
2017-06-23,-0.007358584721520967,0.0039579942245171265,-0.27017501700398233
2017-06-30,0.0017304000186375687,0.010513553018344,-0.10569889391512996
2017-07-07,-0.0302105639292905,0.014856885980903966,0.007761484317697839
2017-07-14,-0.02012799525416682,0.01501220816448979,-0.17449716327617226
2017-07-21,-0.007979873455864263,0.017036588612673792,0.048959501538153816
2017-07-28,-0.009827921811373583,0.009619473719103393,-0.21700249023479895
2017-08-04,0.0005421043550088989,0.004698363133608911,-0.287242034611292
2017-08-11,0.00044355291218889343,0.004914465212661118,-0.22948430394307825
2017-08-18,0.008844281772073088,0.004771452541560259,-0.18937952855176868
2017-08-25,0.009255871126970147,0.005282552144095728,-0.20701491607541492
2017-09-01,-0.0025865027651507757,0.008573722465430594,-0.25076157644131125
2017-09-08,-0.013608234197528357,0.006653375535937807,-0.27312894241027424
2017-09-15,0.00116289405410194,0.004626573438957188,-0.08000638120466796
2017-09-22,-0.0011486627390476691,0.005721268575747319,0.09382086315410736
2017-09-29,-0.006965283312311301,0.006024333881372602,0.09585357486020216
2017-10-06,-0.014820495420029492,0.007288841771469217,-0.07167182134738158
2017-10-13,-0.0062209256144884,0.008951838815386306,0.03286835424360138
2017-10-20,-0.007800650914716021,0.00869848085602003,0.24309722450988897
2017-10-27,0.005951851474846208,0.0075266597456524025,0.31469234006795743
2017-11-03,0.010133210978558975,0.009498555218198704,0.1678468576658516
2017-11-10,0.014108507504673604,0.008158778036901966,0.08613535432217133
2017-11-17,0.002441542189529069,0.007336746107996881,0.27808629486457975
2017-11-24,0.0026637237592258703,0.0054108391496710045,0.2819825704665678
2017-12-01,-0.0024295831452554664,0.0028489429858152213,0.08761200562556531
2017-12-08,-0.0038609228492504726,0.005066387016031269,0.26521432091577385
2017-12-15,0.011311318310393257,0.006228850160019542,0.14939501219363532
2017-12-22,0.007313576335178966,0.006066685958898146,0.3849894615846743
2017-12-29,0.0017809263407698836,0.005163454902111097,0.6968717433102314
2018-01-05,0.00024799862210227695,0.004548591207693445,0.8313422020697054
2018-01-12,0.008851863532722647,0.0058659391161180515,0.8313612467785695
2018-01-19,0.01258296796887739,0.007411199980799538,0.7210503959859292
2018-01-26,-0.007961969799495832,0.00926729166914329,0.4090816893288942
2018-02-02,0.0076723653754772825,0.007743304276313342,0.2497609478343712
2018-02-09,0.002755913961402859,0.006772734352495578,0.04962972443357816
2018-02-16,-0.008700688273606332,0.005418073890172507,-0.03514674168096405
2018-02-23,-0.0025433279502035454,0.004740539117922155,0.025884504074166165
2018-03-02,-0.004962226286475873,0.010623873170614669,-0.05104164095334881
2018-03-09,-0.02628925017217292,0.010397474581198387,0.09242412345063258
2018-03-16,0.00779509391594121,0.01241892195330143,-0.03626148209833223
2018-03-23,0.01062911743861571,0.013591662993479608,0.04613554919430973
2018-03-30,-0.00965319044718859,0.009882984808656377,0.21750095272912817
2018-04-06,0.01145453743287999,0.011084931989340968,0.08206987234952949
2018-04-13,-0.01260288263867957,0.00887255840575408,0.0511533817389489
2018-04-20,-0.0017796231042681663,0.007676848375066592,-0.10232275350928999
2018-04-27,-0.004870350324438635,0.01006657203394551,-0.19548767661281186
2018-05-04,-0.021013432068395666,0.008297867004039639,-0.13320320357288215
2018-05-11,0.0055280625190560805,0.008707674416960392,-0.08125923003938723
2018-05-18,0.0034188527559511775,0.0077848247028023,0.056148367505365906
2018-05-25,-0.0011789514678062732,0.0037309013753120982,-0.06354005824073777
2018-06-01,-0.004797738758434855,0.0044793816117326855,-0.022937654690839113
2018-06-08,0.008521983464738429,0.00558803665681859,0.08147873763795702
2018-06-15,-0.007853472936294795,0.008237258609311264,0.0520101829760784
2018-06-22,0.011775839277776971,0.009816048125605,0.08365199339766657
2018-06-29,0.011112896823609796,0.008795370726600495,-0.1553668372586003
2018-07-06,-0.00443927386872041,0.008754451497433183,-0.27499453884366953
2018-07-13,0.007689796019625544,0.009217891439989342,-0.060424728834203134
2018-07-20,0.013629599048001616,0.009589669931473602,-0.315028722700674
2018-07-27,0.012600010789546829,0.010395597913677593,-0.5478331512145205
2018-08-03,-0.007662985797536377,0.009988453629818506,-0.4486332852392263
2018-08-10,-0.006061218884189199,0.008833691994632418,-0.6149040169672255
2018-08-17,-0.009010552507257259,0.006676713779048808,-0.29790331466775566
2018-08-24,-0.003972097927212392,0.004877433818630285,-0.06443432049251052
2018-08-31,-0.00046586595586228406,0.005040092929340483,-0.16629104167536612
2018-09-07,-0.006711855327029993,0.003396721122613218,-0.1257624677215046
2018-09-14,-0.002437065280348197,0.002980979528714355,-0.24949663410416661
2018-09-21,0.0023091315516169425,0.005747533421242391,-0.5145278144719841
2018-09-28,0.011532081525974422,0.009314868398175587,-0.39956737260540376
2018-10-05,-0.020981195234762776,0.013037915736402715,-0.5718879676264662
2018-10-12,0.017329254633256717,0.014162238532104795,-0.3968792097385505
2018-10-19,-0.006806422734425259,0.013600958103414775,-0.11742100125647076
2018-10-26,-0.009286959811214341,0.008946199693830412,-0.05195803043761515
2018-11-02,-0.0023621615964253256,0.007024680663734898,0.17392365284372524
2018-11-09,0.00964317851287466,0.00558607747035454,0.1310375010657653
2018-11-16,-0.0010520099609038272,0.004446397830760197,0.2324974878327735
2018-11-23,0.0047282412528369695,0.005289151494983611,0.3351444369430451
2018-11-30,0.005733176253318981,0.0065393229675323565,0.22176150668821862
2018-12-07,-0.014643864403069643,0.006953546531050523,0.27320820648008803
2018-12-14,-0.0027089042149764917,0.009872998922280607,0.2523877455554499
2018-12-21,-0.0164060508177573,0.008922024230104944,-0.020078402647910276
2018-12-28,-0.0019292774846163356,0.005412120211777372,-0.13624072312974037
2019-01-04,-0.0006042483297593499,0.006805324861920491,-0.2241590047086121
2019-01-11,-0.008281722815548974,0.00514762029134999,-0.33756591586136125
2019-01-18,-0.009775232535475293,0.00597415723581899,-0.4049523601491313
2019-01-25,0.00523542526249234,0.007464146600111913,-0.163849743404768
2019-02-01,0.0065642057869310395,0.00636330092694769,-0.24136285881710273
2019-02-08,0.0038783401228920824,0.006248952082068923,-0.13217052850185132
2019-02-15,0.009317837155960223,0.006121170426456095,0.1427037271548255
2019-02-22,0.004724298640041025,0.0057309849997192516,0.10574405890927166
2019-03-01,-0.005003464079983668,0.0051149914404569055,0.015080725557174768
2019-03-08,-0.0014143658858427,0.009074597509771345,0.06214167272883882
2019-03-15,-0.025156261433217978,0.010247088118759514,-0.21663334512974444
2019-03-22,0.009414261075993708,0.01931435236734244,-0.307090867228238
2019-03-29,-0.04127252107431538,0.022180261601857185,-0.24121768011821645
2019-04-05,-0.012878002823901677,0.01624466838983895,-0.5362357255270277
2019-04-12,-0.0014138885851450237,0.019749077984572302,-0.26822497077452556
2019-04-19,-0.023431899454927116,0.010497762477555551,-0.14493274176977344
2019-04-26,0.00426725904624838,0.009369748918623563,0.06752632049592545
2019-05-03,-0.008365948588173727,0.012417104578675776,-0.012031890349745618
2019-05-10,-0.013603311225353876,0.007122192419216687,-0.02076721461051078
2019-05-17,0.0022522508170907587,0.00806183803717191,0.12266005206895604
2019-05-24,0.008025841518069274,0.007808446630565576,0.3820665933378463
2019-05-31,0.007352382961748389,0.006892154634948009,0.46124244292966715
2019-06-07,-0.009938143242883607,0.00907304913675591,0.4698611410408135
2019-06-14,0.010975828824322362,0.010494353311585448,0.6584687875265343
2019-06-21,-0.01371105821738743,0.01372252283158583,0.6944190334661597
2019-06-28,0.020265061041749917,0.014713084160764158,0.2807116384104232
2019-07-05,-0.013900388559596915,0.012469825881948664,0.2882395196973568
2019-07-12,0.00200279570906039,0.009594291580609374,0.26786496772776364
2019-07-19,0.00220892101203027,0.008301910966801884,0.32688734399923935
2019-07-26,-0.015095538586519953,0.006939353857498448,0.3743934514845866
2019-08-02,-0.008450160122383173,0.010716008720784743,0.2803317214830117
2019-08-09,0.017109415162205575,0.012123342794052822,0.2624082063511249
2019-08-16,0.00783825730510258,0.010928113291530166,0.07902859851811136
2019-08-23,0.010314620576429333,0.014271427971657065,0.1761931913727684
2019-08-30,0.02182341884289077,0.011879821559486248,0.15424353790539552
2019-09-06,0.007542989513522305,0.010897715473605733,0.11806982389673937
2019-09-13,0.003909832961580525,0.011200153435914871,0.3029130592000539
2019-09-20,-0.011524372425665882,0.008512286251633836,0.3433434068972361
2019-09-27,0.011071950105766627,0.011816902117767324,0.41022498876774977
2019-10-04,-0.020761452978056257,0.012346736340302903,0.33494746420161736
2019-10-11,0.006029169851722834,0.010452446044537328,0.22141049283921332
2019-10-18,0.0039472112426035865,0.012711201374920007,0.20967560850639216
2019-10-25,-0.02010697142729734,0.008503614154387957,0.22343203175602316
2019-11-01,0.003931104095928053,0.007427655813129004,0.20674609488421417
2019-11-08,-0.001725336486687023,0.007287536573226909,0.21006054677235553
2019-11-15,0.003386734282995208,0.0025146202473735144,0.25788390230282676
2019-11-22,-0.0010153061238837636,0.0036691900382170768,0.38852035839166243
2019-11-29,-0.008549383259302303,0.003887302241175742,0.1735210247360801
2019-12-06,0.0025977852985216857,0.0030478742629091436,0.015624899330086567
2019-12-13,-2.9022369928813105e-05,0.005509848403454343,-0.42055408972124936
2019-12-20,-0.010863202686064562,0.01005325083627511,-0.33937751658571774
2019-12-27,-0.026722992990585368,0.010651647508647784,-0.4706893882687526
2020-01-03,-0.00499137198801238,0.010787442846592861,-0.6876405537083388
2020-01-10,-0.0005722037217091234,0.008481284250190542,-0.6085132907763827
2020-01-17,-0.0016385683004552845,0.003304867908983082,-0.6616340292391982
2020-01-24,-0.00601732762575553,0.003397685430025168,-0.4133964124573739
2020-01-31,0.005362642072180723,0.005081307796919956,-0.16172708047670833
2020-02-07,0.007306693189288276,0.0049432372293441535,-0.04099338552813479
2020-02-14,-0.0010862860301520747,0.003972586760104844,-0.09765502684414078
2020-02-21,-0.0021347257487982904,0.010261611481570496,-0.2926750158057007
2020-02-28,-0.03051874095804333,0.01145146440771386,-0.38442936835071356
2020-03-06,-0.012066104893861729,0.011607844041970631,-0.4729294648839094
2020-03-13,-0.001711804567179161,0.011211893087652332,-0.4627092007687482
2020-03-20,-0.0005509219315250963,0.005646875049545625,-0.44251673730823216
2020-03-27,0.008258668805616503,0.007199475104257978,-0.11434660292512872
2020-04-03,-0.018276505112711137,0.014054178176178817,0.02714305732457359
2020-04-10,-0.02913061685486252,0.02310666469517629,0.30537289028794756
2020-04-17,0.036760868007514984,0.023509138375677387,0.29441649806760894
2020-04-24,-0.009868563527620897,0.019593620166140926,0.11845971226478838
2020-05-01,0.002614432274565289,0.016124310164507986,0.004604460390627715
2020-05-08,0.01525337684833077,0.007114796700155714,-0.001253837284186203
2020-05-15,-0.0007228141501058875,0.005455572149571111,0.0569695676917412
2020-05-22,0.003231665325282484,0.005925714042962651,0.2208165626201944
2020-05-29,0.00449499984813145,0.005859033281294754,0.10026559111724391
2020-06-05,0.014986653801659179,0.009200780855721747,0.027429923446578672
2020-06-12,-0.014089804447813865,0.012102688086502054,0.05100483537225542
2020-06-19,-0.014839294248403707,0.012426806035374672,0.2423491439431935
2020-06-26,-0.005791471643621921,0.011990659593584852,0.14015358433965847
2020-07-03,-0.0132420680344999,0.010786457275012045,0.195949748307503
2020-07-10,0.009272995173522638,0.007720781095334448,0.0015396901861840229
2020-07-17,0.0025765895296933194,0.00786708597993976,0.06239860371697505
2020-07-24,-0.006376691182043174,0.00652163165409681,0.12593214788102675
2020-07-31,0.007860250731128093,0.00615879615713536,0.1935283307068399
2020-08-07,-0.007821653185676836,0.009079617422186966,0.3624758639419158
2020-08-14,-0.014259874589899748,0.009869764960776333,0.29951389731231176
2020-08-21,0.009537281336400638,0.009879655936669646,0.35382150144614244
2020-08-28,0.00789981463470135,0.009062660774040058,0.16691355078835785
2020-09-04,-0.004553672535158481,0.006109783884808035,-0.03598831416500253
2020-09-11,-0.002448367032971654,0.008411149305738712,-0.03886475762012928
2020-09-18,0.018742743020123347,0.0070887457780384805,-0.07150870033850584
2020-09-25,0.0026102005239004265,0.0077946781063377765,0.19441970473925443
2020-10-02,-0.0073774018483556605,0.00885417386693208,0.26985865651228136
2020-10-09,0.006686350075348869,0.0074007145125942605,0.4396680642050527
2020-10-16,0.01292890560277207,0.008278282147837001,0.4323428492866049
2020-10-23,0.0061204710648713875,0.00843093645002987,0.49341513027147244
2020-10-30,0.007988019057127137,0.006913134720035343,0.37777336389476357
2020-11-06,-0.0006151431553707614,0.006534176612377063,0.42222590609789823
2020-11-13,-0.01141307317213895,0.005810162037998533,0.28079166962833346
2020-11-20,-0.0032244127673572674,0.006106070101845244,0.1642870846249819
2020-11-27,0.00917165131251398,0.009747990541627295,-0.2125948479086092
2020-12-04,-0.015182824914498964,0.010379818442514462,-0.12326314343732245
2020-12-11,-0.013940384775687615,0.012363777384427519,0.03022878572030123
2020-12-18,-0.011160248535009503,0.01346430851220037,0.12653582911556885
2020-12-25,-0.013573775823605378,0.010044306820351703,0.1473359153551941
2021-01-01,0.0015028181471042912,0.007966574092251752,0.059229792830310476
2021-01-08,0.0056294538632878175,0.005405633921277048,-0.2988699929673213
2021-01-15,0.000916487851110686,0.00380653296288921,-0.4289030910850369
2021-01-22,-0.0071773719900540284,0.003780426304224229,-0.38408087632270255
2021-01-29,-0.0013983915124443679,0.006807016989686018,-0.22140942927491525
2021-02-05,0.01773581660513497,0.010862968640846633,-0.006558427914884396
2021-02-12,-0.01714029445575315,0.010505645346828412,0.16513850875463648
2021-02-19,-0.005748078813981139,0.012172964001635585,0.04181811286938769
2021-02-26,0.008067666131673059,0.009113316166920089,0.004299926887479259
2021-03-05,-0.005497225266272989,0.006098102359566469,-0.1887135522346377
2021-03-12,0.005079439226338672,0.009424950218479576,-0.43736844277816156
2021-03-19,-0.019055470249633572,0.008062544930133872,-0.4994889501765964
2021-03-26,-0.0026180449782902374,0.007720617438594464,-0.5436849921763189
2021-04-02,0.004129515300115357,0.008548222261684762,-0.5967997069861175
2021-04-09,0.00838985851869986,0.00391994942712054,-0.38788017721335927
2021-04-16,0.000542378911376689,0.004010622505894706,-0.1069162984609083
2021-04-23,0.0029807372933868996,0.005564998099934536,-0.21178253213676063
2021-04-30,0.01034701767627468,0.00433147734785601,0.07365277062975284
2021-05-07,0.003455775510385753,0.005211720720449399,-0.19251568056268492
2021-05-14,-0.004063352401750246,0.006672622752564854,-0.09979731851673596
2021-05-21,-0.008824345421848716,0.013395466012160533,0.0029379049029609194
2021-05-28,-0.0372383907146574,0.01502784560654711,-0.2069379131779653
2021-06-04,-0.009985293887932064,0.015416179931484045,-0.027196017533734018
2021-06-11,0.005616689701497984,0.017600879905191047,-0.07984746354198877
2021-06-18,-0.01756314531667673,0.010767765247898667,-0.027810919648915362
2021-06-25,-0.00990593208548788,0.010236427399351699,0.14758730306213705
2021-07-02,0.007859942493744186,0.009808615570336727,0.22687002501331638
2021-07-09,-0.003905442385438102,0.007293253366566584,0.12536865852433446
2021-07-16,-0.007501696501596154,0.005025189904628511,0.09848222188501364
