date,B1,B2,B3,B4,S1,S2,S3,S4,I1,I2,I3,I4
2014-03-28,0.008557677082384803,-0.00101065788779431,-0.019161506531464163,-0.008430235654567502,-0.0016349674958557304,-0.006600492772849636,0.005857522663825052,-0.0093397825968902,-0.007541588041455745,-0.013145615391465238,-0.006599186867920276,0.0008973773894321287
2014-04-04,0.00700334232611063,0.013045489665844479,0.02063240888331499,0.011055621123431253,0.045963694379487205,0.010715983065787823,0.009429091250426952,0.004894681135871777,0.005286631282312684,0.009856404974298507,0.0262590453461407,-0.0018065255761234315
2014-04-11,0.003917622462786301,-0.0003903830868195394,-0.00911021434580872,0.0018876447158036763,0.0018990560420932426,0.0006540046370200399,-0.00040425447375268015,-0.006495099000357974,-0.01079825849118599,-0.05225259581619103,-0.00627069726570821,-0.003149131707171949
2014-04-18,0.005847814666979339,0.006970167303109498,0.0020217250846646974,0.005303826851756669,0.010904529154982053,0.032598272694124894,0.00039636544705516457,0.015954927879875878,-0.007180753186827323,0.0011849906311169542,-0.0018613603584009802,-0.0031905253694368657
2014-04-25,-0.0012150313261952866,0.008881487903418422,-0.002120211100985335,0.0009789714922252102,0.02159661187580399,0.012096831472195103,-0.005845700342749753,0.006164262799524395,0.026623485585997815,0.013212265984504387,0.01724697458611801,0.0010411287371573882
2014-05-02,0.008515985552617053,0.01316700468755959,0.015611320164626862,0.019963873203374588,0.01858019297743762,0.0289230276967213,0.008848802452072951,0.004607125752428149,-0.005711397106769798,0.02231929381492511,0.014865868000999405,0.030021680374967462
2014-05-09,0.0009606548522581433,-0.0028714995221487483,0.02043843776209725,0.0027647361077155993,-0.01116632148312259,-0.004564276369927714,-0.007948329710636208,0.002982226880534046,-0.00923855632327876,-0.014742722139940947,-0.009611937234617897,-0.015999390690543187
2014-05-16,-0.0020229028787129002,-0.009804108293252038,-0.00813535073552517,0.0032193158958716164,-0.003007035729130854,-0.021116865657058757,-0.003364525695199652,-0.0038362696093692385,0.029233160763574583,-0.006002965863366342,0.021374901904955772,0.007617954752160542
2014-05-23,0.007965132522134412,0.02848623986082354,0.01641142373498515,0.009786127290050187,0.013683574621486908,0.006435201020587104,-0.011227034999400424,0.004917072572787803,0.010993552427736062,-0.004986384002687281,-0.0012584116475160647,0.010396563593920122
2014-05-30,-0.020635391910217554,-0.023743823921695825,-0.011524830971240282,0.011893261691285715,-0.01794485137893437,-0.018354809871073137,-0.00855508938435024,-0.01216596729701108,0.010044532259324458,-0.004741193207513069,-0.005325792827006561,0.007222187715504128
2014-06-06,0.014083604828747884,-0.021971299361953765,-0.035949939638677764,0.004757800069717995,-0.03278162301924604,-0.032952270137498955,-0.02997974098729586,-0.007010529174176558,-0.011905924419341971,-0.03723284416685161,-0.0021795376089666025,-0.0057230123979555535
2014-06-13,0.021265750746031497,5.789995919266424e-05,-0.0025254123610422737,0.018393172007014992,-0.014909772639667543,-0.04833005411277202,-0.05509701038628881,-0.007404594832159289,-0.002065214294049685,0.027497058655021615,-0.014689377601190969,-0.0016895207358149597
2014-06-20,-0.024656008422210107,-0.013799927901097814,-0.0028368062784901475,-0.00032355629778605256,-0.024520907302338243,-0.04585122781830154,-0.06741443704372702,-0.03744007745732625,-0.01848899655178274,-0.07265757488098909,-0.04728039030588409,-0.01467827334676265
2014-06-27,-0.013615526507476718,-0.03011367213401282,0.018375151243497864,0.003165678259385959,-0.009734251771716211,-0.033921531106675784,-0.06270812040179838,-0.005131715100162243,-0.0146872150850645,-0.014482991587649957,-0.039523529706649775,-0.011539270907831675
2014-07-04,0.00043084407131841244,-0.00864146025935535,-0.029839093899153193,-0.048248767201349727,-0.009787421031401377,-0.04046092714589289,-0.046294342490427985,-0.013423357067971776,-0.017421539829594306,-0.048121332071769024,-0.04232899149188414,-0.0034984593133881173
2014-07-11,-0.00749622385830667,-0.01047879665334602,-0.013464846877623324,-0.011548463024684649,-0.005162796415388417,-0.010216419504590601,-0.062225050497999854,-0.00640015337822998,-0.005923460816880027,-0.04685743767475191,-0.026558814783216776,-0.010696868192223371
2014-07-18,-0.011769991261617168,-0.0156365594423882,-0.005428474621292867,-0.01380286843951894,2.3977344665882102e-05,0.0020308306615881766,-0.0036060329686582147,0.0025939673465422194,-0.019176999174841693,-0.019333718442522678,-0.04372131538344229,-0.02480734818033699
2014-07-25,-0.010687516122449472,-0.03112603552314526,-0.03686808081139649,-0.013405627070189847,-0.01421047327934266,-0.019024103012944545,-0.02084323147635182,-0.011260747869809757,-0.014499128858189214,-0.026016881950170108,-0.017472959674183112,-0.0194582895212578
2014-08-01,0.005532798594237741,-0.008276350287103535,-0.02456613828530016,-0.0008747126242125438,-0.0048294075496277695,-0.04516589878637853,-0.04067807258057172,0.015264964130730904,0.011125786606993598,-0.037856651122711846,-0.02121041843651593,-0.0072750470153952595
2014-08-08,-0.03718804959945164,-0.05722227750256449,-0.05013783767950925,-0.049387937929875,-0.05610351984524916,-0.06712427629396572,-0.07751016041892697,-0.034910377133260985,-0.04152410293070127,-0.09127165451015373,-0.07727402414049506,-0.033004552424281505
2014-08-15,-0.03703379574574421,-0.05263691197834748,-0.06745857824458276,-0.0068801468434690795,0.010831198866878899,-0.11388469107798822,-0.11030371594826097,-0.004571166572726533,-0.011747413403797619,-0.08884766289916624,-0.05390786680811757,-7.544995491372752e-05
2014-08-22,-0.00763582347630717,-0.040919050996451004,-0.05332299655492069,0.03039508301148871,-0.005315538118913314,-0.05037701291828511,-0.1493670659777566,0.002126491299438722,0.013878205765930952,-0.11241508813229409,-0.06893859977903347,0.010611531129119193
2014-08-29,-0.013495832434354876,-0.025044584072212068,-0.05534540583191143,-0.021947174144872822,-0.03694486207811591,-0.055812798751321224,-0.11160480397358866,-0.02483409134873965,-0.019506299002712228,-0.060269526628564246,-0.11395891718170068,0.028632406304143695
2014-09-05,-0.012372778487990174,-0.01569806081124598,-0.015616337032546383,-0.0034528066893228975,-0.005139356843154329,-0.04872006939209776,-0.0782497305429933,-0.009171038235696077,0.008185700752197793,-0.06008385610123688,-0.07802590989227834,0.004073794000806812
2014-09-12,0.0160893053062505,-0.023254414666862247,-0.023243634717116733,0.005318811428896454,0.005286240735992418,-0.012335557292473875,-0.045785257540094285,0.010347509212205876,-0.0010806897241700715,-0.04164191739665538,-0.036043871935660506,-0.013005991907290123
2014-09-19,0.011397962508155116,0.019167347948758608,-0.004766972010969168,0.019458111806947162,0.01977695896207378,-0.012697555036018151,-0.006829650927204931,0.02130262346337507,0.022229789122744793,0.023545969372291878,-0.001141337818644731,0.027875726885219825
2014-09-26,-0.0011549590364253205,0.007455604758468383,0.007584580983589977,-0.005633042710975929,0.01732767019666838,0.007929260392301235,0.00916730118970264,0.003964455688784031,0.012481992494894957,-0.004105009497842642,0.012753793916015744,-0.0047555699187209815
2014-10-03,0.03008968718996138,0.026420932932630464,0.007152846115176809,0.011482594487522604,0.020764163303844698,0.02488857881656744,0.03772894281631098,0.02720127423578665,0.03103336176704898,0.046399681601626094,0.03548774431780226,0.0237534898465338
2014-10-10,-0.004522088162832219,0.009870847991521497,0.006541621389180778,0.011392395008384711,0.010478041268569094,0.017251353295360997,0.012279196850063952,0.010632886720593766,0.003951954075392037,0.014616038605882184,0.021312098169281566,0.0033589870784758993
2014-10-17,0.0055811030555922535,-0.013840755667861814,0.0016490462766513177,0.0520891063593687,-0.0011265592682648342,-0.00305428272279414,-0.010748745234640204,-0.010672540442345843,-0.0018915754111924372,-0.020595419299185836,-0.01902978505135456,-0.021198315241737
2014-10-24,0.015054607647375935,0.011210516688582257,-0.005105617281653544,0.01860755622723955,0.003760194374862315,0.0007933890046415547,0.0019812582870859835,0.011817290317109468,0.003706879430763552,-0.0005410955670085251,-0.005377908251825206,-0.020696250468891925
2014-10-31,0.011343852928899511,0.021241034964817752,0.0155963789457587,0.02167514639103374,0.02998201157290743,0.01030844951140034,0.01662411502080044,-0.006137966896815691,0.011854856062970069,0.011820434141721256,0.01180349712046325,0.010910162203772902
2014-11-07,-0.014066800706201105,-0.036986223523162845,-0.022483210324454734,-0.050132217631989724,-0.029362868403795126,-0.022761400995926186,-0.027186825040044986,-0.024779815348478985,-0.024419178128382298,-0.039410533081237265,-0.0331248126196839,-0.034717613901122824
2014-11-14,-0.0031476396044532217,-0.02489123338283762,-0.05742320127473971,-0.02060322937440881,-0.034753733555063636,-0.07840355435559554,-0.054334447127345,-0.011464970431283575,-0.03725992707389921,-0.046032159820340326,-0.04642135549095359,-0.018539009950771616
2014-11-21,-0.01736426757214628,0.01131564034299201,-0.027794972515946634,-0.015124911252483504,0.013733855705188374,-0.047493223903886696,-0.10111355744086023,0.0027370329858111037,0.002929208443290412,-0.07887850233474603,-0.02631103244539739,0.020576723011184912
2014-11-28,-0.022695481906579214,-0.021672632031664613,-0.02627909553387577,-0.011393768164490493,-0.01776066441738203,-0.016462432122920135,-0.05785437350805854,-0.00853286258770577,-0.022951990419995728,-0.03520655225965635,-0.08243028962428518,-0.0029916830603171638
2014-12-05,0.0020207216181506514,-0.02166454217939115,-0.0028413298920644536,0.010460526861060674,0.0039154217231450565,-0.0034745281622397244,-0.003905061379445296,0.00696298692475367,0.004520665846897232,-0.030206899810949175,-0.03218373554821821,-0.0012047136931381459
2014-12-12,0.006508976670459322,-0.0013878239718991994,-0.0012327891529857818,0.004405389117785381,-0.0034254381595775238,-0.008241132191077654,-0.010326161876328156,-0.005393317051385289,0.0012859636080794841,0.013894297067239738,-0.0027336237632975117,0.018685478143112347
2014-12-19,0.010704567810051004,0.0045706411043373975,0.0065483304848042755,0.011271348237330631,0.009159555431209162,-0.0016915004301603829,-0.002497389968204217,-0.0032030477934468717,-0.01066922125446914,-0.0061997509271754445,0.0008079231554523917,0.00355175832521066
2014-12-26,0.002502180436451693,-0.007980064558416154,0.00224972931317271,0.007915012392374464,0.014807896144872781,-0.01683442628320763,0.01857897419335789,0.0009144334631275778,0.009794189298723551,-0.009927690576356559,-0.009014814097301541,-0.005522135411337807
2015-01-02,0.022306904167288283,0.007879194545469136,0.007566728971623758,0.025565692548917968,0.0008358750883774272,-0.0032129913366456824,-0.000295367215832178,0.008932939209748714,0.015772814791834813,0.015138886585076478,0.015769891850821647,0.008059028055542277
2015-01-09,-0.0155965470406658,-0.014876969327378038,-0.019100984416215324,-0.027236092427384614,-0.0156347937850137,-0.013120638447796084,-0.0062216827496284766,-0.0011830364395723136,-0.02807421285466047,-0.023990713899274107,0.0016854077672871293,-0.0028016134476865997
2015-01-16,0.003780700350958287,0.011963052056218466,-0.0053450517041449775,-0.001587777762923763,0.010119645682695409,0.0033452881346274204,0.0012828927640070337,0.012280877659710265,-0.0004602186448839818,-0.042757896096288106,0.0007259654331082303,-0.0042837355642576565
2015-01-23,-0.002818417211821811,-0.007888785236501753,-0.011522238982473343,-0.010502216448176643,0.00961693184228568,-0.015763379046333972,0.004335725769867529,-0.009848842644831539,0.015104466786834999,4.199080107965703e-06,-0.0036891141189873086,0.015917643005766393
2015-01-30,0.006474306969974252,-0.002073005514706816,0.0040645992354921175,-0.01413190742838388,0.003930731083233248,-0.007254222291278908,0.0023913442310522165,0.005202719159392025,0.0057929157862783975,-0.030523709225009257,0.0069084594759316,0.006244100737041014
2015-02-06,0.0028503102196612484,0.009057115739450101,0.017228645234846122,0.01671865084328453,0.02408182360432322,0.019612466386618895,0.011994089047095521,0.027851518731412818,0.009539062752479868,0.013601658193728458,0.02535833119480247,0.0059571725873170155
2015-02-13,0.010171469088371436,-0.010669857356267541,-0.0015705105616520831,-0.016337413863441872,-0.0055084810893416694,0.006403927986809376,-0.010256264364711257,-0.0022644134840377767,-0.015553565376400015,-0.0129873239700426,-0.00032560955141447846,0.02715182035487117
2015-02-20,-0.004190565197508402,-0.012306228876729726,-0.010046574272074171,-0.009837459904147016,-0.02201422124997132,-0.005902017751722345,-0.014897207106980795,-0.022148463817159368,-0.008699371671173985,-0.01287955533861516,-0.0050091505728824615,0.010093103539338465
2015-02-27,-0.012202360253286465,0.01655062179658542,0.001573934356732823,-0.007736757117456758,0.0006473653371400117,-0.024113825167321985,0.0007183708229937928,0.0005953152091337541,-0.009745511776269129,-0.006523967590691341,-0.01674859835876159,-0.002267151573262332
2015-03-06,0.009919171755821311,0.004521411660793384,0.012248805354388355,0.013907866286222589,0.006672805550378417,-0.003810403760727476,-0.014840553219414618,0.0019688453694893925,-0.0065317489101492906,-0.008125103431855999,-0.0017062470095081709,0.007282788623875177
2015-03-13,0.01121776570837658,0.0014443813325424508,0.003907825113198968,0.012706198186001938,-0.00015542900279347986,0.003541815387315945,0.02630889491789804,0.012452951703930097,0.013395932835033333,0.00607927460374395,-0.0011791921367345151,0.02349125141368137
2015-03-20,-0.006095272258168725,-0.01380787942074225,-0.002096054638783482,-0.0042616397425373174,-0.013988613725764595,-0.009976375498184866,-0.004837914448446664,-0.003231699839639294,0.004848134832007298,0.020150130617673397,0.0003798612316655265,0.0035002567408002686
2015-03-27,0.014660201221137027,-0.0083358784652771,0.009767890666262009,0.009145632673235374,0.0012800133985717839,-0.013339690836346006,-0.019741751001682416,-0.01427136570468739,-0.0032026957041770914,-0.014047791095936426,0.002999233188280918,-0.002562759337516225
2015-04-03,-0.014907195687675168,-0.03389346061845403,-0.03175469372076066,-0.030223144776954532,-0.041128957246287526,-0.03746466298770994,-0.02867800708852159,-0.023086681197821615,-0.023626014844603544,-0.0240922540084375,-0.027493933769433647,-0.019659933340731097
2015-04-10,-0.022314374750454176,-0.010967097300397913,-0.030467250792094787,-0.01323084344701123,-0.018274345518357216,-0.06987260345703064,-0.03812305163930069,-0.013217494229391882,-0.00018775777674980032,0.004369367282965612,-0.021467162966606862,-0.0033182590576790127
2015-04-17,0.0002766882136140652,-0.02551081497131886,-0.032440131318258666,0.006585279923020175,0.05161876207443167,-0.014279467562357089,-0.07762048867740012,-0.004446687675713289,0.018198255158062816,-0.04902200745161877,-0.020715214792970817,-0.01724696925373327
2015-04-24,-0.014289080802625372,-0.009118625154317541,-0.025587744509959535,-0.01650193828472331,-0.014681980353570465,-0.020532744364045202,-0.038013208593934304,-0.015164959133085744,0.004225311021127917,-0.017342602300847523,-0.04945437071877437,0.0040821250083752075
2015-05-01,0.011232734077146431,-0.007379574670130078,-0.018173792852757463,0.0038726161958251037,0.003810869110650722,-0.00554382397275963,-0.04157810720541766,0.001951752958009311,0.00998420762195086,-0.007987694167358823,-0.025937397983098288,-0.014832387474083464
2015-05-08,-0.005941249524912424,-0.005804659192707763,-0.0032645162179803042,-0.011534298115069777,-0.02064675273955346,-0.020018138894124498,-0.030216273941221873,-0.014341479494061077,-0.0013204898191897254,-0.0014581867073348866,-0.01886565420292703,-0.011226765388366158
2015-05-15,-0.026826501945282036,-0.04370866880979916,-0.042725243085014214,-0.029341886702082248,0.002547720734605112,-0.022732240033470477,-0.014485547821855488,-0.0028626498122783523,-0.013211430419892404,-0.032294381461168004,-0.0288891542140282,-0.009590716982804453
2015-05-22,-0.002186659580320832,-0.028566223634870505,-0.04026218830997823,-0.003835126197818544,-0.006324420987673356,-0.04740726122729796,-0.0463132980374873,-0.018367255439709497,-0.013454740537607514,-0.03829074591213965,-0.008882664142999156,-0.0035785346137727197
2015-05-29,-0.03706976910209038,-0.015101284988068309,-0.05578915747802867,-0.021968288187378573,-0.034035118673347874,-0.048061385243284585,-0.07314732829349521,-0.010007702838359465,-0.02774490158414806,-0.055912549025773285,-0.02769365190465215,-0.008874372746477358
2015-06-05,-0.019344812571904128,-0.051192694210086945,-0.029213235010871377,-0.01707625809047838,-0.011043899165796501,-0.04530294792370169,-0.07716471042008571,-0.006751216231781709,-0.01815651856721371,-0.061282312519190626,-0.06413183892043983,-0.013567637515453283
2015-06-12,-0.022034788543452862,-0.01721883473800776,-0.05867963895401737,-0.01617420573830134,-0.008320508085511769,-0.03867122237899408,-0.05249427234177771,-0.0016989447889652607,-0.019210917703676646,-0.06258246758607511,-0.0743952810245688,-0.013350672405107645
2015-06-19,-0.005669653035920538,-0.02514463360139101,-0.034450614951492486,-0.011231430722342018,-0.018227225158275243,-0.030657181798742834,-0.06926651653550833,-0.015131797822256838,-0.0031953055831313265,-0.06269078774442848,-0.03941375957369028,-0.004523329159868295
2015-06-26,0.006342570989202218,0.0010679424428301962,0.014646760384541681,-0.027247030160298617,0.002666660184586616,-0.03635088301157174,-0.05448683302163412,0.007912319950166084,-0.0013300422339606202,-0.018801766861290408,-0.028412868147798975,0.006882466828792131
2015-07-03,0.02573274077828084,0.055871763948512974,0.04001030728173724,0.043380172552546975,0.028712617591545423,0.019736102657125477,-0.022271425522320858,0.029566500704987304,0.021323407491548593,0.007393229360597196,-0.006640441030409568,0.013468117800541538
2015-07-10,0.012475827022001777,0.017487312351715335,0.01508651570954481,0.01114706237478684,0.008114753341537884,0.01818169315168704,-0.014935569826065717,0.003420013552210154,0.011471720643274595,0.006338858552466482,0.00746661957677822,0.0032909692005363552
2015-07-17,0.02505235777700747,0.02330109313377494,0.02944201058623033,0.017693300338802644,0.01868688366278499,0.0064669463862482065,0.005975206044082664,0.009275815562991629,0.01795153650883506,0.013790874785480243,0.026840557000229373,0.016783600334352822
2015-07-24,-0.008711257170634118,-0.009655281658292637,-0.021879801127731247,-0.03951227523281603,-0.015032073766706679,-0.019852892817526318,-0.009079016986559808,-0.008484617866294257,-0.00937679481481377,-0.014332915583252196,-0.010531383359828311,-0.004214227691923258
2015-07-31,-7.528226385544062e-05,-0.015103732300664982,-0.005422119028140885,-0.005936715284995139,-0.06366519549992783,-0.007322402402760544,-0.02774930657501029,-0.0021616114819585667,-0.0018707578845056827,-0.011397639585479565,-0.011119789491530582,-0.011571472756372145
2015-08-07,-0.00279379071057206,-0.015212585507543994,0.00582863839154546,-0.007070787713611553,-0.027196782893834447,-0.08271893310508194,-0.0036033552320546814,0.00499034480636448,0.00968046078780083,0.01163310454348528,-0.002353554803147107,0.00044666349283630034
2015-08-14,-0.002666415672725985,-0.012872243658664646,-0.006371192163377975,-0.000377177529137975,-0.014575523693718081,-0.03447414581963873,-0.07789670692100115,-0.012323864528832652,-0.011247647823162564,-0.06641340047855505,-0.010146837172488083,0.01120184818842024
2015-08-21,-0.02271819999636643,-0.02307136259166723,-0.009027469615203752,-0.024402091471427963,-0.0072825952016641595,-0.009844110943700211,-0.03287343707547452,0.010964347529254872,-0.010974555471733106,-0.03289139268635169,-0.06963314570399866,0.01139767865240801
2015-08-28,-0.0020479560522780275,-0.026496139231777297,-0.0522667081806472,-0.007929283191645903,-0.017184314182259935,-0.03323534553528826,-0.016000436334717066,-0.009349048167251774,-0.012218080110992634,-0.02318221197911461,-0.04127352186370746,-0.005968825866596957
2015-09-04,-0.009168886445401541,-0.0034885110230168702,-0.03554300130901544,-0.008743930291571334,-0.04443416698606605,-0.06581833947981025,-0.08097122927703485,-0.033380522861184474,-0.012335195431615523,-0.04996516563817036,-0.01299330215989672,-0.018479635633367627
2015-09-11,-0.0017021662895012626,-0.03009168326089828,-0.03309114861387453,0.024483959128292217,-0.01136775199424173,-0.050636208026054064,-0.07547449047742881,-0.013980990540747687,-0.007742983469080143,-0.06635018944120095,-0.07920587126294704,-0.016091160921809202
2015-09-18,0.006934526764087,-0.00736701705385627,-0.004704424017208671,0.008167405703938362,-0.0062295348274258545,-0.028287767193952266,-0.0824570325296525,0.004416250761039105,-0.00802035801992445,-0.04673206060448258,-0.05985280597128455,-0.0020638503077306594
2015-09-25,0.012654471982826154,0.022423602098599917,0.016329345117801274,0.021017655438370534,0.01906240300476317,0.008160626936353537,-0.01818653016593477,0.016483435903114,0.015340401477236698,0.008778274290121502,-0.04236641358658284,0.013781422515280247
2015-10-02,-0.011646080354831816,0.0004984306248692781,0.0011127867760843354,0.004595013279969725,-0.007356119444266199,-0.015064888319797702,0.0015098380201160394,0.015637710090073042,-0.0016535426241209299,0.0020372263226303595,-0.010245977732004146,-0.0024956510784973495
2015-10-09,0.024398282211769668,0.021805165968290907,0.02496240475245012,0.06551478958197246,0.02705047563549531,0.00847282593244768,0.004668931642271924,0.01890040480517753,0.003941621653077233,0.011218117532880907,0.0036579347068235557,0.006280367144695068
2015-10-16,0.018449315588447427,0.019368761696467396,0.02003877484608857,0.03455425086452849,0.01705620274111132,0.009960335506728518,0.017530467481247543,0.006608823992728959,0.02693687231524609,0.011147050721599605,0.01986502290759763,-0.0019998620916056296
2015-10-23,0.003640552316058433,0.0014212125107098865,-0.007130472022661248,0.0050703686962719555,0.0003732578941316024,0.001752402916571865,0.004965526106883597,0.005576893227119248,-0.0024377971422019124,0.0045434512525290745,-0.0026540408200696614,-0.016908350029279054
2015-10-30,0.008867474118911891,-0.003633063498085024,-0.009472714190002552,0.006458468514800841,0.0020591024352417564,0.00702566411937481,-0.002815080674166271,0.008756439872041031,-0.002676613334848127,-0.008039892998809245,-0.004957940335602674,-0.01568772238142619
2015-11-06,0.004386288584647914,-0.005943439835541854,-0.005303816858589652,-0.0018328608607626215,-0.012844999953293381,-0.011126593836224673,-0.018918115904718362,-0.015233094327018257,0.013584677828085551,-0.003655384149123797,-0.0011745167531954656,-0.009235406498325813
2015-11-13,0.006635717170385838,0.024494749517830934,0.017777105708729552,0.0201339568348084,0.002178308161113818,-0.004843932929472846,-0.005475816362538022,0.004662331699087603,-0.01710432414769532,0.009040958708949626,-0.015545727953059096,-0.0017008546102144388
2015-11-20,-0.003890767500610824,-0.017158626993394044,0.022863171920382678,0.012863443028812569,0.01455524618669957,-0.007467586329954351,-0.00045791623861532883,-0.005194415339921863,-0.009092037976760227,-0.007508695441524334,0.00017114210272702263,0.0051496557198499535
2015-11-27,0.014632430531912358,0.02075642077493383,0.01557775061547012,0.020565620840810758,-0.001980670434515286,0.0005310736352589791,-0.005324722522933483,0.00912147957426239,-0.04228546963502505,-0.015379022053987232,-0.015196971319392395,-0.010529495376742982
2015-12-04,-0.0098297227008525,-0.022236322000980902,-0.022408625690215067,-0.014012272597983782,-0.008376003412538639,-0.01499957205746453,0.0004001298171750203,-0.0037051163522529617,-0.00925599130831117,-0.0770441575234107,-0.008036193379922887,-0.004731322294449639
2015-12-11,0.005122699780153192,-0.004701253821572214,0.0023656696870674662,0.023382499199031476,0.005104350619702376,0.020702972379906467,-0.03415601633290497,-0.01975652091246306,0.007354373026735884,0.00309765926897,0.026695371755761966,0.009757930268512256
2015-12-18,0.008357525963436467,-0.0009441396159834419,-0.001077218611794479,-0.0067357518538719635,-0.021530462139607413,0.005646073500845456,-0.009748596192393445,-0.0174350831508512,-0.025902434690798438,0.009727342384470117,-0.017529307951024517,-0.016249976015701682
2015-12-25,-8.92383742700215e-05,-0.031641519313813246,-0.01530024664069534,-0.014292171233950051,-0.01727191531538111,-0.030474212518805784,-0.018606423853338935,-0.014560766958917337,-0.005633635529277842,-0.016517942804747752,0.011201794359344245,-0.01288682295744302
2016-01-01,-0.00536696830370583,-0.007575241628168012,-0.04918610202099731,-0.014348682361417283,-0.005518524032669739,-0.037993715353905666,-0.03378778764125276,-0.009938124154214831,-0.028402727348711347,-0.028963788788649202,-0.03770317455549722,-0.0132740695296069
2016-01-08,-0.0195660668958223,-0.013696707035237423,-0.019708377025187053,-0.007569494064994744,-0.011338286899801767,-0.022606967964477517,-0.07200760104798191,0.001269128215121428,-0.01774333005001818,-0.09898944858482461,-0.036285994594602036,-0.008281555324888331
2016-01-15,0.023555777359756946,0.004566908954567626,-0.007498203470264378,0.013359708558537842,0.012320267696253696,-0.016411932274345717,-0.025471934059393395,0.010900185583785544,0.03405278187985767,-0.01065839314555292,-0.060938899571547155,0.002928644800205597
2016-01-22,0.0027285107155382766,0.00030687642281334806,0.01122823081496634,0.0016453533107938778,-0.013699145066847038,-0.01864081534443423,-0.021049027265785447,-0.014445749051688684,-0.013353462533022229,-0.003869476317640645,-0.027213338777784868,-0.004998020007989409
2016-01-29,0.003650678361188656,-0.006024481624191274,-0.014345633289476682,-0.003650325616674002,-0.023340509774852383,-0.01801153419047432,-0.031666927642707954,-0.009534093206388554,-0.007382797631828804,-0.023447449866256038,-0.018229338113539925,-0.0003531483943795704
2016-02-05,0.01858011935695239,0.004733407849752647,0.0092618556688475,0.006628962651024282,-0.013357612464283297,-0.03452207202686666,-0.021462938455806123,-0.01622042605752297,0.0042223358870505205,-0.013077601674384608,-0.015457846306748919,-0.002563189703910324
2016-02-12,-0.006579924373456933,-0.015841130315652558,-0.036149437419387025,-0.012899130832624284,-0.006860789780596506,-0.0115626449765861,-0.023621143015084774,-0.009163541429360197,0.0013869747213190364,-0.020008746951521172,-0.015083843750003831,-0.0009492535060385782
